"기관 명","송신 서버 번호","데이터 번호","모델명","시리얼","서버타입","사이트명","방문자수","날짜","등록일자"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000294","202007011200","2020-07-01 12:29:52"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000216","202007011200","2020-07-01 12:29:56"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000197","202007011200","2020-07-01 12:30:00"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000154","202007011200","2020-07-01 12:30:04"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000398","202007011200","2020-07-01 12:30:08"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000115","202007011200","2020-07-01 12:30:11"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000221","202007011200","2020-07-01 12:30:15"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000558","202007011200","2020-07-01 12:30:19"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000398","202007011200","2020-07-01 12:30:23"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000485","202007011200","2020-07-01 12:30:27"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000053","202007011200","2020-07-01 12:30:30"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000272","202007011200","2020-07-01 12:30:35"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000308","202007011200","2020-07-01 12:30:39"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000152","202007011200","2020-07-01 12:30:43"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000348","202007011200","2020-07-01 12:30:48"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000244","202007011220","2020-07-01 12:40:52"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000152","202007011220","2020-07-01 12:40:56"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000292","202007011220","2020-07-01 12:40:59"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000190","202007011220","2020-07-01 12:41:04"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000279","202007011220","2020-07-01 12:41:09"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000304","202007011220","2020-07-01 12:41:13"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000334","202007011220","2020-07-01 12:41:17"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000094","202007011220","2020-07-01 12:41:20"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000258","202007011220","2020-07-01 12:41:25"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000100","202007011220","2020-07-01 12:41:29"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000321","202007011220","2020-07-01 12:41:32"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000314","202007011220","2020-07-01 12:41:37"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000116","202007011220","2020-07-01 12:41:41"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000300","202007011220","2020-07-01 12:41:45"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000270","202007011220","2020-07-01 12:41:48"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000114","202007011220","2020-07-01 12:41:52"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000335","202007011220","2020-07-01 12:41:56"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000263","202007011220","2020-07-01 12:41:59"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000108","202007011220","2020-07-01 12:42:03"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000268","202007011220","2020-07-01 12:42:06"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000129","202007011220","2020-07-01 12:42:10"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000146","202007011220","2020-07-01 12:42:14"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000296","202007011220","2020-07-01 12:42:19"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000163","202007011220","2020-07-01 12:42:22"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000121","202007011220","2020-07-01 12:42:26"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000319","202007011220","2020-07-01 12:42:29"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000100","202007011220","2020-07-01 12:42:33"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000125","202007011220","2020-07-01 12:42:36"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000692","202007011220","2020-07-01 12:42:41"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000177","202007011220","2020-07-01 12:42:46"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000182","202007011220","2020-07-01 12:42:49"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000144","202007011220","2020-07-01 12:42:55"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000174","202007011220","2020-07-01 12:42:58"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000179","202007011220","2020-07-01 12:43:01"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000184","202007011220","2020-07-01 12:43:05"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000287","202007011220","2020-07-01 12:43:09"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000200","202007011220","2020-07-01 12:43:12"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000187","202007011220","2020-07-01 12:43:16"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000147","202007011220","2020-07-01 12:43:21"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000419","202007011220","2020-07-01 12:43:24"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000123","202007011220","2020-07-01 12:43:28"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000205","202007011220","2020-07-01 12:43:32"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000594","202007011220","2020-07-01 12:43:35"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000383","202007011220","2020-07-01 12:43:39"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000536","202007011220","2020-07-01 12:43:42"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000083","202007011220","2020-07-01 12:43:46"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000254","202007011220","2020-07-01 12:43:49"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000316","202007011220","2020-07-01 12:43:53"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000184","202007011220","2020-07-01 12:43:56"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000254","202007011220","2020-07-01 12:43:59"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000250","202007011230","2020-07-01 12:54:04"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000146","202007011230","2020-07-01 12:54:09"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000268","202007011230","2020-07-01 12:54:13"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000288","202007011230","2020-07-01 12:54:16"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000278","202007011230","2020-07-01 12:54:21"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000321","202007011230","2020-07-01 12:54:25"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000253","202007011230","2020-07-01 12:54:29"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000103","202007011230","2020-07-01 12:54:35"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000225","202007011230","2020-07-01 12:54:40"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000111","202007011230","2020-07-01 12:54:46"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000314","202007011230","2020-07-01 12:54:51"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000323","202007011230","2020-07-01 12:54:55"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000128","202007011230","2020-07-01 12:54:58"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000279","202007011230","2020-07-01 12:55:02"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000265","202007011230","2020-07-01 12:55:07"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000129","202007011230","2020-07-01 12:55:11"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000377","202007011230","2020-07-01 12:55:15"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000222","202007011230","2020-07-01 12:55:19"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000125","202007011230","2020-07-01 12:55:24"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000284","202007011230","2020-07-01 12:55:29"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000167","202007011230","2020-07-01 12:55:33"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000164","202007011230","2020-07-01 12:55:37"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000322","202007011230","2020-07-01 12:55:46"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000142","202007011230","2020-07-01 12:55:49"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000112","202007011230","2020-07-01 12:55:54"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000319","202007011230","2020-07-01 12:55:58"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000102","202007011230","2020-07-01 12:56:02"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000117","202007011230","2020-07-01 12:56:07"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000739","202007011230","2020-07-01 12:56:11"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000184","202007011230","2020-07-01 12:56:16"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000264","202007011230","2020-07-01 12:56:20"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000156","202007011230","2020-07-01 12:56:25"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000195","202007011230","2020-07-01 12:56:29"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000208","202007011230","2020-07-01 12:56:34"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000146","202007011230","2020-07-01 12:56:39"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000310","202007011230","2020-07-01 12:56:43"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000187","202007011230","2020-07-01 12:56:48"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000190","202007011230","2020-07-01 12:56:52"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000163","202007011230","2020-07-01 12:56:57"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000415","202007011230","2020-07-01 12:57:01"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000106","202007011230","2020-07-01 12:57:06"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000213","202007011230","2020-07-01 12:57:11"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000654","202007011230","2020-07-01 12:57:15"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000374","202007011230","2020-07-01 12:57:20"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000544","202007011230","2020-07-01 12:57:24"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000087","202007011230","2020-07-01 12:57:27"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000262","202007011230","2020-07-01 12:57:31"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000297","202007011230","2020-07-01 12:57:35"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000179","202007011230","2020-07-01 12:57:39"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000225","202007011230","2020-07-01 12:57:42"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000277","202007011240","2020-07-01 13:01:10"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000135","202007011240","2020-07-01 13:01:14"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000318","202007011240","2020-07-01 13:01:19"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000244","202007011240","2020-07-01 13:01:23"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000264","202007011240","2020-07-01 13:01:26"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000385","202007011240","2020-07-01 13:01:30"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000287","202007011240","2020-07-01 13:01:34"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000125","202007011240","2020-07-01 13:01:39"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000216","202007011240","2020-07-01 13:01:44"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000134","202007011240","2020-07-01 13:01:49"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000310","202007011240","2020-07-01 13:01:54"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000309","202007011240","2020-07-01 13:01:57"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000131","202007011240","2020-07-01 13:02:01"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000275","202007011240","2020-07-01 13:02:06"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000314","202007011240","2020-07-01 13:02:10"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000150","202007011240","2020-07-01 13:02:13"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000420","202007011240","2020-07-01 13:02:18"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000257","202007011240","2020-07-01 13:02:22"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000142","202007011240","2020-07-01 13:02:25"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000270","202007011240","2020-07-01 13:02:31"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000192","202007011240","2020-07-01 13:02:36"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000146","202007011240","2020-07-01 13:02:40"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000295","202007011240","2020-07-01 13:02:46"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000139","202007011240","2020-07-01 13:02:51"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000157","202007011240","2020-07-01 13:02:56"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000325","202007011240","2020-07-01 13:03:00"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000094","202007011240","2020-07-01 13:03:03"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000117","202007011240","2020-07-01 13:03:06"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000715","202007011240","2020-07-01 13:03:11"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000199","202007011240","2020-07-01 13:03:15"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000190","202007011240","2020-07-01 13:03:20"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000181","202007011240","2020-07-01 13:03:23"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000222","202007011240","2020-07-01 13:03:26"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000172","202007011240","2020-07-01 13:03:31"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000154","202007011240","2020-07-01 13:03:36"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000296","202007011240","2020-07-01 13:03:41"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000185","202007011240","2020-07-01 13:03:44"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000177","202007011240","2020-07-01 13:03:49"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000202","202007011240","2020-07-01 13:03:53"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000358","202007011240","2020-07-01 13:03:56"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000134","202007011240","2020-07-01 13:04:01"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000211","202007011240","2020-07-01 13:04:06"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000640","202007011240","2020-07-01 13:04:10"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000383","202007011240","2020-07-01 13:04:15"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000561","202007011240","2020-07-01 13:04:18"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000069","202007011240","2020-07-01 13:04:21"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000313","202007011240","2020-07-01 13:04:26"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000300","202007011240","2020-07-01 13:04:30"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000159","202007011240","2020-07-01 13:04:35"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000233","202007011240","2020-07-01 13:04:40"
"서울시","32","1","SDOT001","2992","00Original","0000002992","00000000-2","202007011250","2020-07-01 13:14:45"
"서울시","32","1","SDOT001","2993","00Original","0000002993","00000000-2","202007011250","2020-07-01 13:14:50"
"서울시","32","1","SDOT001","2994","00Original","0000002994","00000000-2","202007011250","2020-07-01 13:14:53"
"서울시","32","1","SDOT001","2995","00Original","0000002995","00000000-2","202007011250","2020-07-01 13:14:59"
"서울시","32","1","SDOT001","2996","00Original","0000002996","00000000-2","202007011250","2020-07-01 13:15:04"
"서울시","32","1","SDOT001","2997","00Original","0000002997","00000000-2","202007011250","2020-07-01 13:15:09"
"서울시","32","1","SDOT001","2998","00Original","0000002998","00000000-2","202007011250","2020-07-01 13:15:12"
"서울시","32","1","SDOT001","2999","00Original","0000002999","00000000-2","202007011250","2020-07-01 13:15:16"
"서울시","32","1","SDOT001","3000","00Original","0000003000","00000000-2","202007011250","2020-07-01 13:15:20"
"서울시","32","1","SDOT001","3001","00Original","0000003001","00000000-2","202007011250","2020-07-01 13:15:25"
"서울시","32","1","SDOT001","3002","00Original","0000003002","00000000-2","202007011250","2020-07-01 13:15:30"
"서울시","32","1","SDOT001","3003","00Original","0000003003","00000000-2","202007011250","2020-07-01 13:15:35"
"서울시","32","1","SDOT001","3004","00Original","0000003004","00000000-2","202007011250","2020-07-01 13:15:39"
"서울시","32","1","SDOT001","3005","00Original","0000003005","00000000-2","202007011250","2020-07-01 13:15:42"
"서울시","32","1","SDOT001","3006","00Original","0000003006","00000000-2","202007011250","2020-07-01 13:15:47"
"서울시","32","1","SDOT001","3007","00Original","0000003007","00000000-2","202007011250","2020-07-01 13:15:50"
"서울시","32","1","SDOT001","3008","00Original","0000003008","00000000-2","202007011250","2020-07-01 13:15:54"
"서울시","32","1","SDOT001","3009","00Original","0000003009","00000000-2","202007011250","2020-07-01 13:15:59"
"서울시","32","1","SDOT001","3010","00Original","0000003010","00000000-2","202007011250","2020-07-01 13:16:04"
"서울시","32","1","SDOT001","3011","00Original","0000003011","00000000-2","202007011250","2020-07-01 13:16:09"
"서울시","32","1","SDOT001","3012","00Original","0000003012","00000000-2","202007011250","2020-07-01 13:16:12"
"서울시","32","1","SDOT001","3013","00Original","0000003013","00000000-2","202007011250","2020-07-01 13:16:16"
"서울시","32","1","SDOT001","3014","00Original","0000003014","00000000-2","202007011250","2020-07-01 13:16:21"
"서울시","32","1","SDOT001","3015","00Original","0000003015","00000000-2","202007011250","2020-07-01 13:16:26"
"서울시","32","1","SDOT001","3016","00Original","0000003016","00000000-2","202007011250","2020-07-01 13:16:32"
"서울시","32","1","SDOT001","3017","00Original","0000003017","00000000-2","202007011250","2020-07-01 13:16:35"
"서울시","32","1","SDOT001","3018","00Original","0000003018","00000000-2","202007011250","2020-07-01 13:16:41"
"서울시","32","1","SDOT001","3019","00Original","0000003019","00000000-2","202007011250","2020-07-01 13:16:46"
"서울시","32","1","SDOT001","3020","00Original","0000003020","00000000-2","202007011250","2020-07-01 13:16:50"
"서울시","32","1","SDOT001","3021","00Original","0000003021","00000000-2","202007011250","2020-07-01 13:16:53"
"서울시","32","1","SDOT001","3022","00Original","0000003022","00000000-2","202007011250","2020-07-01 13:16:58"
"서울시","32","1","SDOT001","3023","00Original","0000003023","00000000-2","202007011250","2020-07-01 13:17:04"
"서울시","32","1","SDOT001","3024","00Original","0000003024","00000000-2","202007011250","2020-07-01 13:17:09"
"서울시","32","1","SDOT001","3025","00Original","0000003025","00000000-2","202007011250","2020-07-01 13:17:14"
"서울시","32","1","SDOT001","3026","00Original","0000003026","00000000-2","202007011250","2020-07-01 13:17:17"
"서울시","32","1","SDOT001","3027","00Original","0000003027","00000000-2","202007011250","2020-07-01 13:17:21"
"서울시","32","1","SDOT001","3028","00Original","0000003028","00000000-2","202007011250","2020-07-01 13:17:24"
"서울시","32","1","SDOT001","3029","00Original","0000003029","00000000-2","202007011250","2020-07-01 13:17:30"
"서울시","32","1","SDOT001","3030","00Original","0000003030","00000000-2","202007011250","2020-07-01 13:17:34"
"서울시","32","1","SDOT001","3031","00Original","0000003031","00000000-2","202007011250","2020-07-01 13:17:38"
"서울시","32","1","SDOT001","3032","00Original","0000003032","00000000-2","202007011250","2020-07-01 13:17:43"
"서울시","32","1","SDOT001","3033","00Original","0000003033","00000000-2","202007011250","2020-07-01 13:17:46"
"서울시","32","1","SDOT001","3034","00Original","0000003034","00000000-2","202007011250","2020-07-01 13:17:51"
"서울시","32","1","SDOT001","3035","00Original","0000003035","00000000-2","202007011250","2020-07-01 13:17:54"
"서울시","32","1","SDOT001","3036","00Original","0000003036","00000000-2","202007011250","2020-07-01 13:17:58"
"서울시","32","1","SDOT001","3037","00Original","0000003037","00000000-2","202007011250","2020-07-01 13:18:03"
"서울시","32","1","SDOT001","3038","00Original","0000003038","00000000-2","202007011250","2020-07-01 13:18:08"
"서울시","32","1","SDOT001","3039","00Original","0000003039","00000000-2","202007011250","2020-07-01 13:18:11"
"서울시","32","1","SDOT001","3040","00Original","0000003040","00000000-2","202007011250","2020-07-01 13:18:16"
"서울시","32","1","SDOT001","3041","00Original","0000003041","00000000-2","202007011250","2020-07-01 13:18:19"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000268","202007011300","2020-07-01 13:28:24"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000182","202007011300","2020-07-01 13:28:27"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000358","202007011300","2020-07-01 13:28:31"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000268","202007011300","2020-07-01 13:28:35"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000300","202007011300","2020-07-01 13:28:38"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000374","202007011300","2020-07-01 13:28:42"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000290","202007011300","2020-07-01 13:28:46"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000128","202007011300","2020-07-01 13:28:50"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000280","202007011300","2020-07-01 13:28:53"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000121","202007011300","2020-07-01 13:28:57"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000329","202007011300","2020-07-01 13:29:01"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000274","202007011300","2020-07-01 13:29:05"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000119","202007011300","2020-07-01 13:29:08"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000304","202007011300","2020-07-01 13:29:12"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000238","202007011300","2020-07-01 13:29:15"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000144","202007011300","2020-07-01 13:29:19"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000431","202007011300","2020-07-01 13:29:23"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000283","202007011300","2020-07-01 13:29:26"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000163","202007011300","2020-07-01 13:29:30"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000278","202007011300","2020-07-01 13:29:38"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000150","202007011300","2020-07-01 13:29:42"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000184","202007011300","2020-07-01 13:29:46"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000370","202007011300","2020-07-01 13:29:50"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000154","202007011300","2020-07-01 13:29:53"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000138","202007011300","2020-07-01 13:29:58"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000333","202007011300","2020-07-01 13:30:02"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000113","202007011300","2020-07-01 13:30:05"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000140","202007011300","2020-07-01 13:30:09"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000651","202007011300","2020-07-01 13:30:12"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000224","202007011300","2020-07-01 13:30:16"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000229","202007011300","2020-07-01 13:30:19"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000212","202007011300","2020-07-01 13:30:22"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000274","202007011300","2020-07-01 13:30:26"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000222","202007011300","2020-07-01 13:30:30"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000190","202007011300","2020-07-01 13:30:33"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000313","202007011300","2020-07-01 13:30:37"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000219","202007011300","2020-07-01 13:30:41"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000226","202007011300","2020-07-01 13:30:44"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000197","202007011300","2020-07-01 13:30:48"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000437","202007011300","2020-07-01 13:30:51"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000146","202007011300","2020-07-01 13:30:55"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000188","202007011300","2020-07-01 13:30:59"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000632","202007011300","2020-07-01 13:31:02"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000390","202007011300","2020-07-01 13:31:06"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000610","202007011300","2020-07-01 13:31:10"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000063","202007011300","2020-07-01 13:31:13"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000319","202007011300","2020-07-01 13:31:17"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000322","202007011300","2020-07-01 13:31:21"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000178","202007011300","2020-07-01 13:31:24"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000271","202007011300","2020-07-01 13:31:28"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000259","202007011320","2020-07-01 13:41:32"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000155","202007011320","2020-07-01 13:41:36"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000320","202007011320","2020-07-01 13:41:39"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000220","202007011320","2020-07-01 13:41:43"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000274","202007011320","2020-07-01 13:41:46"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000374","202007011320","2020-07-01 13:41:49"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000312","202007011320","2020-07-01 13:41:54"
